,polarity,subjectivity,length
5294,1.25,2.0,92
5295,1.1363636363636362,1.4545454545454546,84
5296,0.75,1.95,60
5297,1.65,1.625,85
5298,1.5,1.6,52
5299,0.9,1.5,58
5300,1.375,1.75,46
5301,1.0,1.0,75
5302,1.0,1.0,60
5303,1.0,1.0,81
5304,1.0,1.0,46
5305,1.3444444444444443,1.5222222222222221,106
5306,1.1,1.4,57
5307,1.0,1.0,80
5308,1.0,1.0,34
5309,0.5999999999999999,1.6,56
5310,1.0,1.0,38
5311,1.0,1.0,55
5312,1.0,1.0,59
5313,1.0,1.0,38
5314,1.5,1.5,40
5315,0.4,1.8,42
5316,1.0,1.0,65
5317,1.0,1.0,89
5318,1.0,1.0,74
5319,1.5,1.5,89
5320,1.5,1.5,55
5321,1.0,1.0,72
5322,1.0,1.0,63
5323,1.8,1.75,33
5324,1.0,1.0,14
5325,1.1363636363636362,1.4545454545454546,50
5326,1.0,1.0,68
5327,1.1,2.0,60
5328,1.0,1.125,21
5329,0.0,2.0,43
5330,1.05,1.35,62
5331,1.0,1.0,66
5332,1.0,1.0,36
5333,1.2083333333333333,1.3611111111111112,86
5334,1.0,1.0,59
5335,1.35,1.65,66
5336,0.9375,1.45,57
5337,1.0681818181818181,1.2272727272727273,49
5338,1.0,1.0,73
5339,1.0,1.0,72
5340,1.0,1.0,58
5341,1.0,1.0,53
5342,0.5,1.7,50
5343,1.0,1.0,64
5344,1.0,1.0,46
5345,1.25,1.4625,101
5346,1.5,1.5,43
5347,1.0,1.0,43
5348,1.0,1.0,59
5349,0.7980158730158731,1.6257936507936508,47
5350,0.95,1.15,43
5351,1.0,1.0,30
5352,1.0,1.0,73
5353,1.15,1.55,67
5354,0.6428571428571428,1.4285714285714286,65
5355,0.9614583333333333,1.2,117
5356,1.05,1.5,82
5357,1.0,1.0,68
5358,1.0,1.0,89
5359,1.1363636363636362,1.4545454545454546,55
5360,1.0,1.0,66
5361,1.0,1.0,60
5362,1.0,1.0,57
5363,1.0,1.0,38
5364,1.0,1.0,58
5365,0.7,1.6,95
5366,1.0,1.0,65
5367,0.6,1.7,51
5368,1.411904761904762,1.711904761904762,47
5369,0.95,1.7,56
5370,1.0,1.3571428571428572,61
5371,1.0833333333333333,1.1666666666666667,50
5372,1.0,1.0,76
5373,1.0,1.0,67
5374,1.2,1.2,71
5375,1.7,1.6,27
5376,1.0,1.0,63
5377,1.5,2.0,65
5378,1.0,1.0,58
5379,0.5,2.0,73
5380,1.2,1.2,39
5381,2.0,1.3,55
5382,0.6,1.7,73
5383,1.5,1.5,98
5384,1.0,1.0,49
5385,1.0,1.0,26
5386,1.0,1.0,33
5387,1.1428571428571428,1.2678571428571428,86
5388,1.0,1.0,61
5389,1.25,1.6296296296296298,65
5390,1.0916666666666666,1.6833333333333331,63
5391,0.9,1.4,68
5392,1.0,1.0,40
5393,0.4,2.0,98
5394,1.0,1.0,79
5395,1.0,1.0,57
5396,1.0,1.0,62
5397,2.0,2.0,40
5398,0.5,1.5,73
5399,1.0,1.0,34
5400,1.0,1.0,94
5401,1.0,1.0,62
5402,0.75,1.3166666666666667,57
5403,1.0,1.0,98
5404,1.0,1.0,32
5405,1.0,1.0,57
5406,0.5,1.5,77
5407,1.3166666666666667,1.6666666666666667,74
5408,1.0,1.0,73
5409,0.7166666666666667,1.6069444444444443,116
5410,0.9,1.25,71
5411,1.0,1.0,30
5412,1.0,1.0,43
5413,0.8,1.4,84
5414,1.0,1.0,53
5415,1.0,1.0,44
5416,1.0,1.0,60
5417,1.0,1.2,81
5418,1.6,1.9,57
5419,1.0,1.0,67
5420,0.8,1.05,33
5421,0.5,2.0,39
5422,1.2,1.5,63
5423,1.2,1.75,58
5424,0.30000000000000016,1.6666666666666665,58
5425,0.65,1.5333333333333332,67
5426,1.0,1.0,61
5427,1.85,2.0,60
5428,1.0,1.375,80
5429,1.05,1.7000000000000002,39
5430,1.1,1.3,79
5431,1.0,1.0,124
5432,1.0,1.0,57
5433,0.875,1.375,107
5434,1.0,1.0,98
5435,1.25,1.3333333333333333,79
5436,1.0,1.0,51
5437,1.0,1.3333333333333333,100
5438,1.0,1.0,47
5439,0.5,1.75,55
5440,0.8888888888888888,1.6111111111111112,80
5441,0.75,1.3,49
5442,1.5,1.5,57
5443,0.5,2.0,73
5444,0.5,1.3,52
5445,1.5,1.5,47
5446,1.6,1.6,91
5447,0.4,2.0,63
5448,1.0,1.0,50
5449,1.0,1.0,72
5450,1.1363636363636362,1.4545454545454546,31
5451,1.0,1.0,41
5452,0.5,2.0,59
5453,1.0,1.0,78
5454,1.0,1.0,72
5455,1.0,1.1,51
5456,1.0,1.0,91
5457,0.7,1.4,66
5458,1.3,1.6,86
5459,0.7875,1.55,61
5460,1.1,1.1,76
5461,1.0,1.0,42
5462,1.0,2.0,52
5463,1.1458333333333333,1.5416666666666665,73
5464,1.475,1.675,73
5465,1.5,1.5,44
5466,0.30000000000000016,1.6666666666666665,77
5467,1.1363636363636362,1.4545454545454546,92
5468,1.1300000000000001,1.4983333333333333,70
5469,1.05,1.1,20
5470,1.2857142857142856,1.5357142857142856,70
5471,1.0,1.0,50
5472,1.5,2.0,44
5473,1.0,1.5,50
5474,1.25,1.5,53
5475,1.0,1.0,58
5476,0.7,1.95,82
5477,1.2,1.5,46
5478,1.0,1.0,23
5479,1.16,1.54,66
5480,1.25,1.25,64
5481,1.05,1.3,56
5482,1.0,1.0,84
5483,1.0,1.0,64
5484,0.8,1.2,73
5485,0.9181818181818182,1.4272727272727272,100
5486,2.0,1.3,94
5487,1.8,2.0,43
5488,1.0,1.0,43
5489,1.0,1.0,54
5490,1.0,1.0,71
5491,1.0,1.0,51
5492,1.0,1.0,37
5493,1.3454545454545455,1.4515151515151514,64
5494,1.1181818181818182,1.45,42
5495,1.0,1.0,55
5496,1.0,1.0,51
5497,0.8583333333333334,1.625,84
5498,1.0,1.0,65
5499,1.0,2.0,70
5500,1.0,1.0,43
5501,1.1,1.4,58
5502,1.0,1.0,39
5503,1.0,1.5,104
5504,1.0,2.0,56
5505,1.0,1.0,73
5506,1.0,1.0,60
5507,1.0,1.0,37
5508,1.5,2.0,32
5509,1.0,1.0,87
5510,0.5,2.0,88
5511,1.0,1.0,66
5512,1.25,1.3333333333333333,69
5513,1.0,1.0,48
5514,1.1444444444444444,1.5694444444444444,47
5515,1.1,1.1,74
5516,1.0,2.0,78
5517,0.9,1.5,45
5518,1.0,1.75,47
5519,1.3,1.6666666666666665,31
5520,1.3,1.5,85
5521,1.0,1.0,52
5522,0.95,1.7000000000000002,81
5523,0.8333333333333334,1.1666666666666667,73
5524,1.25,1.5,74
5525,0.5,1.2,53
5526,1.0,1.0,67
5527,1.0,1.0,43
5528,1.0,1.0,78
5529,1.0,1.0,82
5530,1.1,1.25,47
5531,1.3,1.5,59
5532,1.0,1.0,9
5533,1.025,1.1875,96
5534,0.6,1.6,53
5535,0.5,2.0,62
5536,1.0,1.0,59
5537,1.0,1.1,51
5538,1.125,1.625,47
5539,1.0020833333333334,1.3708333333333333,83
5540,1.3285714285714285,1.3785714285714286,76
5541,1.0,1.0,72
5542,1.0,1.0,51
5543,1.0,1.0,48
5544,1.0,1.0,63
5545,1.3,2.0,39
5546,1.0,1.1,46
5547,0.6500000000000001,1.8333333333333333,79
5548,1.0,1.1,55
5549,0.5,1.9,76
5550,1.0,1.0,85
5551,1.0,1.0,38
5552,1.0,1.0,28
5553,0.778125,1.54375,76
5554,1.0,1.0,48
5555,1.25,1.3333333333333333,97
5556,1.0277777777777777,1.2555555555555555,45
5557,1.05,1.2875,69
5558,0.5,1.9,32
5559,1.0,1.0,84
5560,1.0,1.0,49
5561,1.0,1.0,24
5562,1.6454545454545455,1.5515151515151515,88
5563,1.75,1.45,34
5564,0.8,1.0,42
5565,1.0,1.0,70
5566,1.2083333333333333,1.5416666666666667,56
5567,1.0,1.5,45
5568,1.0,2.0,59
5569,1.05,1.8166666666666667,75
5570,0.6,1.7,73
5571,1.15,1.4277777777777778,107
5572,1.6,1.9,45
5573,1.0,1.0,75
5574,1.0,1.0,65
5575,1.0,1.0666666666666667,62
5576,1.4,1.75,39
5577,1.4,1.4,23
5578,1.2166666666666668,1.7166666666666668,70
5579,1.6,2.0,97
5580,0.9222222222222222,1.6444444444444444,55
5581,1.2666666666666666,1.4666666666666666,93
5582,1.0,1.0,28
5583,1.0,1.0,38
5584,1.0,1.0,79
5585,1.0,1.0,18
5586,1.0285714285714285,1.7452380952380953,56
5587,0.75,1.5,19
5588,1.0,1.0,49
5589,0.75,1.8888888888888888,82
5590,0.8444444444444444,1.4666666666666666,94
5591,0.6,1.7,58
5592,1.2,1.5,72
5593,0.9,1.2,81
5594,1.0,1.0,28
5595,1.0,1.0,41
5596,1.0,1.1,75
5597,0.0,2.0,75
5598,1.1,1.4,68
5599,1.5,1.5,107
5600,1.0,1.1,59
5601,1.0,1.0,73
5602,1.0,1.0,72
5603,1.0,1.0,56
5604,0.30000000000000016,1.6666666666666665,57
5605,0.9098484848484848,1.3772727272727272,54
5606,1.0,1.0,20
5607,1.5,1.15,54
5608,1.4,1.4,50
5609,1.0,1.0,52
5610,1.0,1.0,69
5611,1.0,1.25,58
5612,1.0,1.0,56
5613,1.0,1.0,79
5614,0.375,2.0,85
5615,1.35,1.65,58
5616,1.0,1.0,84
5617,1.0,1.0,84
5618,1.0,1.1,67
5619,1.0,1.0,63
5620,1.2535714285714286,1.875,69
5621,1.0,1.0,41
5622,1.0897435897435896,1.3205128205128205,60
5623,0.8,1.3625,54
5624,1.1363636363636362,1.4545454545454546,82
5625,0.4,1.8,128
5626,1.8,1.4,51
5627,1.0,1.0,21
5628,1.0,1.0,44
5629,1.0,1.1916666666666667,42
5630,1.0,1.0,55
5631,0.9,1.6333333333333333,47
5632,1.0,1.5,51
5633,1.1,1.25,45
5634,1.0,1.0,64
5635,0.9676767676767677,1.5515151515151515,59
5636,0.5,2.0,79
5637,1.0,1.0,27
5638,0.85,1.2,67
5639,1.0,2.0,47
5640,1.0,1.0769230769230769,73
5641,1.2,1.4,66
5642,1.0,1.0,70
5643,1.0,1.0,71
5644,0.8,1.325,91
5645,0.30000000000000016,1.6666666666666665,31
5646,1.0,1.0,72
5647,1.1363636363636362,1.5,62
5648,1.0,1.0,70
5649,1.3333333333333333,1.8333333333333335,55
5650,1.2142857142857142,1.6428571428571428,64
5651,0.6,1.7,94
5652,0.875,1.2,63
5653,1.75,2.0,77
5654,1.3181818181818181,1.4772727272727273,81
5655,1.0,1.0,49
5656,1.0,1.0,24
5657,1.0,1.0,29
5658,0.7083333333333333,1.5416666666666665,62
5659,1.0333333333333334,1.0666666666666667,79
5660,1.3333333333333333,1.6666666666666665,78
5661,1.0,1.0,85
5662,1.1,1.4,48
5663,1.625,1.5750000000000002,70
5664,1.0,1.0,33
5665,1.0,1.0,35
5666,1.2,1.2,49
5667,1.3,1.2,52
5668,1.2,1.3,60
5669,1.0,1.0,79
5670,1.0,1.05,64
5671,1.0,1.0,81
5672,1.0,1.125,29
5673,1.0,1.3333333333333333,44
5674,0.925,1.55,73
5675,1.65,1.8,45
5676,1.0,1.0,61
5677,0.95,1.05,73
5678,0.95,1.75,83
5679,0.9590909090909091,1.4698863636363635,91
5680,1.2857142857142856,1.5357142857142856,48
5681,1.25,1.3333333333333333,53
5682,1.0,1.0,55
5683,1.375,1.55,87
5684,1.5,1.6,48
5685,1.0,1.0,60
5686,1.0,1.0,24
5687,1.0,1.0,78
5688,1.1681818181818182,1.3772727272727272,53
5689,1.0,1.0,54
5690,0.8,1.05,75
5691,1.0,1.0,56
5692,1.0,1.0,62
5693,1.5,1.5,91
5694,1.0,1.0,63
5695,1.1363636363636362,1.4545454545454546,67
5696,1.1363636363636362,1.4545454545454546,44
5697,1.0,1.0,73
5698,1.0,1.0,73
5699,0.9,1.05,89
5700,0.8666666666666667,1.1333333333333333,56
5701,1.0,1.0,18
5702,1.0681818181818181,1.4772727272727273,44
5703,0.9375,1.5,67
5704,1.1363636363636362,1.4545454545454546,91
5705,0.4,1.9,22
5706,1.0,1.0,40
5707,0.75,1.25,48
5708,0.5,2.0,45
5709,1.125,1.675,51
5710,1.0,1.0,60
5711,1.5,1.8333333333333335,56
5712,1.0,1.0,64
5713,1.0,1.0,60
5714,1.0,1.0,72
5715,1.5,2.0,74
5716,1.3055555555555556,1.6944444444444446,70
5717,0.9181818181818182,1.4272727272727272,72
5718,1.0,1.0,41
5719,1.0,1.0,50
5720,0.875,1.375,60
5721,1.0,1.0,47
5722,0.6181818181818182,1.7272727272727273,68
5723,1.0,1.0,25
5724,1.5,2.0,67
5725,1.0,1.0,70
5726,1.2857142857142856,1.5357142857142856,42
5727,1.1363636363636362,1.4545454545454546,67
5728,1.0,1.0,63
5729,1.0,1.0,80
5730,0.8444444444444444,1.288888888888889,57
5731,1.0,1.0,96
5732,1.0,1.0,61
5733,1.1363636363636362,1.4545454545454546,66
5734,1.0681818181818181,1.2272727272727273,62
5735,1.0,1.0,67
5736,1.0,1.0,64
5737,1.0,1.0,84
5738,1.5,1.5,45
5739,1.0,1.0,36
5740,1.1363636363636362,1.4545454545454546,34
5741,1.1,1.4,60
5742,1.225,1.625,82
5743,1.0,1.0,47
5744,0.0,2.0,44
5745,1.0,1.0,73
5746,1.0,1.625,61
5747,1.0,1.25,84
5748,1.0,1.0,39
5749,1.5,1.6,69
5750,0.625,1.425,75
5751,1.205,1.52,75
5752,1.0,1.0,75
5753,1.0,1.0,77
5754,1.0,1.0,65
5755,1.1363636363636362,1.4545454545454546,64
5756,1.0,1.0,51
5757,0.9166666666666666,1.9500000000000002,83
5758,1.1071428571428572,1.3214285714285714,91
5759,0.7,1.45,76
5760,0.9285714285714286,1.2142857142857142,38
5761,0.8444444444444444,1.288888888888889,33
5762,1.0,1.0,48
5763,1.2,1.3,75
5764,1.1,1.4,50
5765,1.2083333333333333,1.2916666666666667,66
5766,0.9,1.1,63
5767,1.0,1.0,25
5768,1.0,1.0,38
5769,1.0,1.0,56
5770,1.7,1.9,54
5771,0.75,1.7,59
5772,0.875,2.0,35
5773,1.0,1.9,71
5774,0.8428571428571429,1.7785714285714285,61
5775,1.05,1.1916666666666667,82
5776,1.0,1.0,56
5777,0.5,2.0,72
5778,1.0,1.0,75
5779,0.75,1.5625,70
5780,1.1363636363636362,1.4545454545454546,88
5781,1.175,1.275,57
5782,1.0,1.0,13
5783,1.0,1.0,66
5784,1.0,1.0,18
5785,1.0,1.0,71
5786,1.3333333333333333,1.6458333333333333,50
5787,1.0,1.0,60
5788,1.0,1.0,82
5789,1.1666666666666667,1.3333333333333333,63
5790,1.0,1.0,66
5791,0.75,2.0,58
5792,1.0,1.0,121
5793,1.0,1.0,68
5794,1.3,1.45,52
5795,0.4,1.95,72
5796,1.0,1.0,52
5797,1.0,1.1,65
5798,1.0,1.0,35
5799,1.0,1.0,65
5800,1.0,1.0,62
5801,0.5,1.5,30
5802,1.0,1.0,37
5803,1.2,1.3,55
5804,1.2,1.6,87
5805,1.2272727272727273,1.5454545454545454,48
5806,1.0,1.0,38
5807,1.0,1.0,46
5808,1.2857142857142856,1.5357142857142856,51
5809,0.8125,1.5,53
5810,1.4,1.4,68
5811,0.9,1.0333333333333334,64
5812,0.6666666666666667,2.0,39
5813,0.0,2.0,26
5814,1.0,1.0,51
5815,1.0625,1.5,104
5816,0.9761904761904762,1.0714285714285714,110
5817,1.0,1.0,52
5818,1.1333333333333333,1.2333333333333334,88
5819,1.0,1.0,58
5820,1.4,1.7,35
5821,0.8444444444444444,1.288888888888889,58
5822,0.8,1.6,73
5823,1.0,1.5,58
5824,1.0,1.1,89
5825,1.0,1.0,51
5826,1.0333333333333334,1.2666666666666666,68
5827,1.0,1.0,51
5828,1.1444444444444444,1.8111111111111113,84
5829,1.0,1.0,79
5830,0.4999999999999999,1.8666666666666667,47
5831,1.0,1.0,41
5832,1.0,2.0,34
5833,0.8444444444444444,1.288888888888889,105
5834,1.0,1.0,77
5835,1.0,1.15,49
5836,0.75,1.95,65
5837,0.30000000000000016,1.6666666666666665,36
5838,1.1363636363636362,1.4545454545454546,38
5839,1.3333333333333333,1.5,103
5840,1.0,1.0,73
5841,0.975,1.4125,87
5842,2.0,1.3,68
5843,0.7,1.4,55
5844,1.0,1.0,44
5845,1.2857142857142856,1.5357142857142856,84
5846,1.0,1.0,47
5847,1.7,1.9,86
5848,1.0,1.0,102
5849,1.625,1.5,75
5850,1.0,1.1,61
5851,0.95,1.2,54
5852,1.1666666666666667,1.8333333333333333,65
5853,1.0,1.0,17
5854,1.0,1.1,65
5855,1.25,1.3333333333333333,40
5856,1.25,1.75,97
5857,1.0,1.0,46
5858,1.1363636363636362,1.4545454545454546,69
5859,0.6,1.7,56
5860,1.0,1.0,35
5861,1.0,1.0,35
5862,1.0,1.3333333333333333,109
5863,0.375,2.0,102
5864,0.75,1.2333333333333334,68
5865,1.0,1.0,25
5866,1.0,1.0,59
5867,1.0,1.0,53
5868,1.325,2.0,35
5869,1.0071428571428571,1.2660714285714287,90
5870,1.0,1.0,47
5871,1.1444444444444444,1.4388888888888889,112
5872,1.0958333333333332,1.43125,96
5873,1.25,1.3333333333333333,76
5874,1.05,1.6,80
5875,1.0,1.0,66
5876,1.0,1.0,94
5877,1.0,1.0,55
5878,1.2,1.2,96
5879,1.0,1.0,54
5880,1.0,1.0,51
5881,1.0,1.0,23
5882,1.0,1.1,52
5883,1.0,1.0,41
5884,1.5,1.5,37
5885,1.0,1.0,77
5886,1.0148148148148148,1.462962962962963,71
5887,1.5681818181818181,1.7272727272727273,54
5888,1.25,1.7625,113
5889,1.0,1.0,34
5890,0.95,1.1,80
5891,1.3,1.45,66
5892,0.6499999999999999,1.4833333333333334,63
5893,0.675,1.5333333333333332,68
5894,1.1166666666666667,1.6333333333333333,90
5895,1.25,2.0,82
5896,1.0,1.0,38
5897,1.0,1.0,64
5898,1.0,2.0,55
5899,1.2,1.35,83
5900,0.65,1.6,46
5901,0.9375,1.2375,107
5902,1.2333333333333334,1.45,78
5903,1.0,1.0,60
5904,0.95,1.225,88
5905,1.0,1.0,28
5906,0.95,1.5,76
5907,1.0,1.0,83
5908,1.0,1.0,65
5909,0.9,1.2,78
5910,1.25,1.3333333333333333,39
5911,1.2875,1.6333333333333333,125
5912,1.0,1.0,39
5913,1.2,1.5,49
5914,1.125,1.25,56
5915,0.6666666666666667,1.6666666666666665,72
5916,1.1363636363636362,1.4545454545454546,46
5917,1.0,1.0,62
5918,1.0,1.0,69
5919,1.0,1.0,56
5920,1.2,1.2,71
5921,1.0,1.55,56
5922,1.05,1.6,77
5923,1.0,1.0,24
5924,0.65,1.55,80
5925,1.0,1.0,64
5926,0.8,1.4,78
5927,1.0,1.0,64
5928,1.45,1.825,96
5929,1.1666666666666667,1.2777777777777777,114
5930,0.0,2.0,57
5931,1.0,1.0,66
5932,1.5,1.5,50
5933,1.0,1.0,64
5934,1.2,1.2,66
5935,1.0,1.0666666666666667,18
5936,1.0,1.0,88
5937,1.0787878787878789,1.1515151515151516,86
5938,0.8,1.0,42
5939,1.0,1.0,63
5940,1.0,1.0,33
5941,1.0,1.1,16
5942,0.8333333333333334,1.4333333333333333,38
5943,1.0,1.0,81
5944,0.9,1.1,51
5945,1.0,1.0,54
5946,1.1363636363636362,1.4545454545454546,54
5947,0.95,1.075,63
5948,1.2,1.2,47
5949,1.0,1.0,71
5950,1.0,1.0,49
5951,0.4,1.9,76
5952,1.0,1.0,63
5953,1.0,1.0,64
5954,1.0,1.0,59
5955,1.0,1.0,50
5956,1.0,1.0,68
5957,1.0,1.0,52
5958,1.1,1.4,32
5959,1.1041666666666667,1.3333333333333333,88
5960,1.0,1.0,83
5961,1.0681818181818181,1.2272727272727273,88
5962,1.1363636363636362,1.5,49
5963,1.1363636363636362,1.4545454545454546,45
5964,1.0,1.0,57
5965,0.0,2.0,71
5966,1.25,1.75,66
5967,0.8681818181818182,1.5272727272727273,47
5968,1.0,1.0,49
5969,1.0,1.0,73
5970,1.0,1.0,37
5971,1.3571428571428572,1.7142857142857144,78
5972,1.0,1.0,61
5973,1.0,1.0,40
5974,1.5,1.9,88
5975,1.175,1.3666666666666667,74
5976,1.25,1.5,109
5977,1.0,1.0,80
5978,1.0,1.0,66
5979,1.0,1.0,61
5980,1.5,2.0,49
5981,1.0,1.0,52
5982,1.0,1.0,61
5983,1.0,1.0,61
5984,1.0,1.0,67
5985,1.0,1.1333333333333333,45
5986,0.4,1.55,51
5987,1.375,1.625,79
5988,1.011111111111111,1.211111111111111,67
5989,0.7041666666666666,1.3208333333333333,51
5990,1.0,1.0,48
5991,0.9222222222222222,1.1444444444444444,22
5992,1.0,1.0,48
5993,1.0,1.0,53
5994,1.0,1.0,61
5995,0.33333333333333337,2.0,72
5996,1.1363636363636362,1.4545454545454546,37
5997,0.5,2.0,76
5998,1.35,1.65,64
5999,2.0,2.0,34
6000,1.0,1.0,36
6001,1.0,1.0,46
6002,1.5,2.0,18
6003,0.8,1.4,77
6004,1.05,1.325,72
6005,1.1363636363636362,1.4545454545454546,74
6006,1.2,1.2,61
6007,1.0,1.0,45
6008,1.0,2.0,75
6009,0.0,2.0,20
6010,1.0,1.0,75
6011,1.0,1.0,49
6012,0.8681818181818182,1.5772727272727272,79
6013,1.0,1.0,40
6014,1.0,1.0,72
6015,0.8,1.1,98
6016,0.9,1.1,66
6017,1.05,1.8,65
6018,1.7,1.6,62
6019,1.0,1.0,52
6020,1.1928571428571428,1.4178571428571427,42
6021,1.0,1.0,31
6022,1.1,1.1,87
6023,1.0,1.1,65
6024,1.0,1.0,54
6025,1.2467532467532467,1.512987012987013,120
6026,1.0,1.0,42
6027,1.8,2.0,54
6028,1.0,1.0,75
6029,1.2,1.7,107
6030,1.0,1.0,64
6031,0.6,1.7,55
6032,1.0,1.0,60
6033,1.1363636363636362,1.4545454545454546,78
6034,1.0,1.0,63
6035,0.8,1.6333333333333333,83
6036,1.5,1.5,27
6037,1.0,1.0,32
6038,1.3,1.45,68
6039,1.3583333333333334,1.7916666666666667,67
6040,1.1363636363636362,1.5,34
6041,1.0,1.5384615384615383,71
6042,1.1681818181818182,1.4772727272727273,78
6043,0.8444444444444444,1.288888888888889,57
6044,1.0,1.0,50
6045,1.0,1.0,68
6046,1.0142857142857142,1.3071428571428572,76
6047,1.0,1.0,69
6048,1.275,1.975,70
6049,1.4,1.7,68
6050,1.3333333333333333,1.5,80
6051,0.9375,1.5,69
6052,1.375,1.525,60
6053,1.2,1.4,41
6054,1.0,1.0,103
6055,1.0,1.0,40
6056,1.0,1.0,71
6057,1.0,1.0,26
6058,1.25,1.3333333333333333,40
6059,1.15,1.375,77
6060,1.0,1.0,55
6061,0.975,1.0,75
6062,1.1363636363636362,1.4545454545454546,62
6063,0.65,1.6,69
6064,1.0,1.0,63
6065,1.125,1.425,76
6066,0.8166666666666667,1.2666666666666666,55
6067,1.25,1.55,127
6068,1.5,2.0,49
6069,1.0,1.0,74
6070,0.7083333333333333,1.5416666666666665,83
6071,1.0,1.0,64
6072,1.1363636363636362,1.4545454545454546,56
6073,0.85,1.4,98
6074,1.0,1.0,14
6075,1.0,1.0666666666666667,50
6076,1.1363636363636362,1.4545454545454546,59
6077,1.0,1.0,39
6078,1.0,1.0,37
6079,1.0,1.0,68
6080,1.0,1.0,60
6081,1.0,1.0,43
6082,0.875,1.375,34
6083,1.6,2.0,48
6084,1.1111111111111112,1.4444444444444444,95
6085,0.0,2.0,83
6086,0.825,1.35,126
6087,0.4,2.0,62
6088,1.0,1.0,72
6089,1.0,1.0,94
6090,1.0,1.0,51
6091,1.0,1.65,58
6092,0.9,1.65,69
6093,0.9444444444444444,1.4055555555555557,66
6094,1.1,1.4,66
6095,1.1363636363636362,1.4545454545454546,38
6096,1.0,2.0,20
6097,2.0,2.0,83
6098,1.0,1.0,75
6099,1.0,1.65,81
6100,1.1,1.4,64
6101,1.0,1.0,56
6102,1.7,1.6,46
6103,1.0,1.0,51
6104,1.0,1.0,67
6105,1.0,1.0,43
6106,1.35,1.55,73
6107,1.0,1.0,88
6108,1.0,1.0,27
6109,1.0,1.0,25
6110,0.8,1.05,41
6111,1.0,1.0,40
6112,1.3181818181818181,1.4772727272727273,68
6113,1.25,1.7,66
6114,1.2431818181818182,1.5522727272727272,60
6115,1.1363636363636362,1.5,51
6116,1.55,1.75,60
6117,1.0,1.0,73
6118,1.2,1.3,76
6119,0.75,2.0,75
6120,1.0,1.0,88
6121,1.5,1.75,50
6122,0.8444444444444444,1.288888888888889,59
6123,0.3999999999999999,1.7000000000000002,87
6124,1.0,1.0,56
6125,0.30000000000000004,1.8,39
6126,1.2,1.2,53
6127,1.0,1.0,77
6128,1.425,1.6166666666666667,113
6129,0.6666666666666667,1.4333333333333333,97
6130,1.0,1.0,64
6131,1.5,1.5,53
6132,1.0,1.5,61
6133,0.20000000000000007,2.0,51
6134,1.0,2.0,92
6135,1.0055555555555555,1.4277777777777778,69
6136,1.0,1.0,32
6137,1.0,1.0,73
6138,2.0,1.3,40
6139,1.4333333333333333,1.5,54
6140,1.0,1.0,40
6141,0.7,1.4,80
6142,1.0,2.0,55
6143,1.13125,1.35,78
6144,1.0,1.0,81
6145,0.825,1.2916666666666667,104
6146,0.6,1.625,116
6147,1.0,1.0,51
6148,1.0,1.65,82
6149,1.0,1.0,48
6150,0.8333333333333334,1.4333333333333333,55
6151,1.1363636363636362,1.4545454545454546,57
6152,1.0,1.0,29
6153,1.1071428571428572,1.2142857142857142,54
6154,1.0,1.0,71
6155,1.0,1.1,42
6156,0.9,1.4,63
6157,1.0,1.2,51
6158,1.6,2.0,53
6159,0.09999999999999998,2.0,48
6160,1.0,1.5,50
6161,1.6,1.8,70
6162,1.0,1.0,84
6163,1.0,1.0,64
6164,0.8,1.3,38
6165,1.0,1.0,59
6166,1.0,1.0,85
6167,1.375,1.75,39
6168,1.6,2.0,91
6169,1.0,1.0,17
6170,1.0,1.0,48
6171,1.0,1.0,72
6172,1.1,2.0,73
6173,0.5,1.5,85
6174,1.0,1.0,28
6175,0.95,1.4,72
6176,1.07,1.3466666666666667,79
6177,1.2,1.2,48
6178,1.2083333333333333,1.4270833333333333,83
6179,1.0,1.0,59
6180,1.0,1.0,67
6181,1.0,1.0,69
6182,0.9375,1.2208333333333332,83
6183,1.0,2.0,63
6184,1.0,1.0,65
6185,1.0,1.0,35
6186,1.0,1.0,67
6187,1.1363636363636362,1.4545454545454546,89
6188,1.0,1.0,42
6189,0.6666666666666667,1.6666666666666665,28
6190,1.0333333333333334,1.0666666666666667,52
6191,1.5,1.5,56
6192,1.0,1.0,61
6193,1.0,1.0,72
6194,1.16,1.54,48
6195,1.0,2.0,33
6196,1.0,1.0,72
6197,1.0,1.0,62
6198,1.0,1.1,107
6199,1.13,1.72,82
6200,1.0166666666666666,1.0333333333333334,111
6201,1.0,1.1,52
6202,1.0,1.0,77
6203,1.0,1.0,79
6204,1.5,1.9,39
6205,1.4666666666666668,1.8666666666666667,79
6206,1.0,1.0,71
6207,0.8,1.0,74
6208,1.575,1.825,56
6209,1.0,1.0,59
6210,1.3181818181818181,1.7272727272727273,76
6211,0.7083333333333333,1.5416666666666665,27
6212,1.3333333333333333,1.6666666666666667,48
6213,1.0,1.0666666666666667,41
6214,1.165,1.3475,89
6215,0.19999999999999996,2.0,71
6216,1.0,1.0,73
6217,1.0,1.0,58
6218,0.65,1.9,59
6219,1.0,1.0,62
6220,0.9848484848484849,1.3106060606060606,66
6221,1.0,1.0,37
6222,1.0,1.125,69
6223,1.0,1.0,62
6224,1.0,1.0,31
6225,1.5,1.5,89
6226,0.95,1.2,88
6227,1.2,1.3,74
6228,1.0,1.0,77
6229,1.0452380952380953,1.311904761904762,63
